,chembl_ids,IC50s,SMILES
2001,CHEMBL187370,22000.0,CN(C)c1ccc(-c2c3cc(O)c(=O)cc-3oc3cc(O)c(O)cc23)cc1
2833,CHEMBL2441679,22000.0,COc1ccc(C(F)(F)F)c[n+]1CCCCC[n+]1cc(C(F)(F)F)ccc1OC.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
3700,CHEMBL3754631,22000.0,COc1cc(/C=C/C(=O)N(Cc2cccc3[nH]c4ccccc4c23)C(C)C)ccc1O
2748,CHEMBL152675,22040.0,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1
2712,CHEMBL152675,22040.0,C=CC(=O)N1C/C(=C\c2ccc(Cl)cc2)C(=O)/C(=C/c2ccc(Cl)cc2)C1
1324,CHEMBL496255,22100.0,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C
5605,CHEMBL4799350,22120.0,COc1cc(/C=C/C(=O)NCC(=O)Nc2cccc(F)c2)ccc1O
6494,CHEMBL278020,22200.0,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1
5471,CHEMBL4744408,22240.0,CN1C[C@@H](c2ccc(Cl)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
4666,CHEMBL4283733,22300.0,CCN(CCOc1ccc(/C=C2\COc3ccccc3C2=O)cc1)Cc1ccccc1
5642,CHEMBL4796328,22300.0,O=C(CN1CCN(C(=O)c2ccc(Cl)cc2)CC1)N1CCN(CCCc2c[nH]c3ccc(F)cc23)CC1
2441,CHEMBL1915763,22310.0,C[C@H](CC[C@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
2736,CHEMBL2380677,22320.0,O=C1/C(=C/c2ccc(F)cc2)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccc(F)cc1
6918,CHEMBL5200613,22380.0,COc1ccc(-c2cc(-c3ccccc3)nc3[nH]nc(N)c23)cc1
1471,CHEMBL572865,22400.0,CC1=CC2Cc3nc4cc(Cl)ccc4c(Cl)c3C(C1)C2
5725,CHEMBL4861913,22500.0,Cc1ccc2nc3c(c(N)c2c1)CCCCC3.Cl
3210,CHEMBL3338995,22510.0,CCN(CC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
2433,CHEMBL1087180,22630.0,CC(CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
2387,CHEMBL40583,22683.0,Cc1ccc2cc3c(ccc4ccccc43)c3c2c1CC3
2979,CHEMBL3122166,22800.0,CCOC(=O)c1ccc2nc(-c3cccnc3)c3c(c2c1)NCCC3
1432,CHEMBL561846,22800.0,C=C1C[C@]23C[C@H]1CC[C@H]2[C@]1(C)CCC[C@](C)(CO)[C@@H]1C[C@@H]3O
2144,CHEMBL1651044,22900.0,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3C=C[C@H]4C(C)(C)[C@@H](N(C)C)[C@H](O)C[C@@]45C[C@@]35CC[C@]12C)N(C)C
3619,CHEMBL3628061,22900.0,N#Cc1ccc(C[n+]2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1.[Br-]
2229,CHEMBL1766018,22900.0,c1ccc(CNc2ccnc(N3CCN(C4CCCCC4)CC3)n2)cc1
2488,CHEMBL2011405,22900.0,COc1c(O)cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc1O
2435,CHEMBL1087131,22970.0,CC(CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3)C(=O)O
223,CHEMBL308503,23000.0,CN1CC[C@@]2(C)c3cc(OC(=O)NC(C)(C)C)ccc3N(C)[C@@H]12
5640,CHEMBL4798408,23000.0,O=C(CN1CCN(C(=O)c2cccc(Br)c2)CC1)N1CCN(CCCc2c[nH]c3ccccc23)CC1
3053,CHEMBL3235502,23000.0,O=C(CCCOc1cccc2[nH]c3ccccc3c12)NCCCNc1c2c(nc3ccccc13)CCCC2
2855,CHEMBL2441688,23000.0,COc1ccc(C(F)(F)F)c[n+]1C.F[B-](F)(F)F
6359,CHEMBL517247,23050.0,CC(C)=CCC/C(C)=C/Cc1c(O)ccc2cc(-c3cc(O)cc(O)c3CC=C(C)C)oc12
2618,CHEMBL2238007,23140.0,Nc1c2c(nc3nc(-c4ccccc4)cc(C(F)(F)F)c13)-c1ccccc1CC2
4077,CHEMBL4093408,23200.0,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN(C)C
7104,CHEMBL515920,23200.0,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
6938,CHEMBL5872661,23200.0,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(OCc4ccccc4)cc4oc5c(Oc6cc(O)cc(O)c6)c(O)cc(O)c5c4c2O3)c1
2234,CHEMBL1086014,23200.0,c1ccc(CNc2ccnc(N3CCSCC3)n2)cc1
6192,CHEMBL5184276,23203.0,CCCC[N+](C)(CCCc1c[nH]c2ccccc12)CCC1CCCCCC1.[I-]
3211,CHEMBL3338996,23210.0,CCN(CC)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
5472,CHEMBL4791351,23320.0,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
6933,CHEMBL508791,23400.0,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(Oc5c(O)cc(O)c6c5Oc5c(O)cc(O)cc5O6)cc4O)cc2O3)c1
2792,CHEMBL2413558,23420.0,CC(C)N(CCOc1ccc(-c2nc3ccccc3[nH]2)cc1)C(C)C
5615,CHEMBL4785572,23430.0,COc1cc(/C=C/C(=O)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)ccc1O
5290,CHEMBL4756176,23500.0,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(C)C
2689,CHEMBL2332540,23670.0,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccc(F)cc2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1
2518,CHEMBL340807,23700.0,COc1ccc2c3c([nH]c2c1)C(C)=NCC3
4085,CHEMBL4078463,23720.0,CCN(CC)CCCOc1ccc(/C=C/C(=O)Nc2ccccc2)cc1OC
6181,CHEMBL5183299,23760.0,CCCCC1OC(=O)c2cc(OCc3ccc(CN4CCN(C)CC4)c(O)c3)ccc21
4507,CHEMBL4163376,23800.0,Cc1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1
5817,CHEMBL4875660,23900.0,COc1ccc(OC)c(CN2CCC(c3cc4ccccc4o3)CC2)c1
558,CHEMBL149230,24000.0,CCC(OC[n+]1ccn(C)c1/C=N/O)C(C)(C)C.[Cl-]
1607,CHEMBL1082748,24000.0,Cc1cccc2n1cc(-c1cccc(OC(=O)N(C)C)c1)[n+]2C.[Cl-]
5566,CHEMBL4794250,24000.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(OCCN[N+]3(C)CCN(c4ccc(/C=C5\Cc6cc(OC)c(OC)cc6C5=O)cc4)CC3)cc1)C2.[Br-]
2127,CHEMBL1642974,24000.0,CC(C)(C)c1cc[n+](CCCCC[n+]2ccc(C(C)(C)C)cc2)cc1.[Br-].[Br-]
2470,CHEMBL1952059,24000.0,Cl.O/N=C/C1=NCCN1Cc1ccc(Cl)cc1Cl
7244,CHEMBL454431,24000.0,COC(=O)c1c(C)cc(O)cc1O
2444,CHEMBL460969,24040.0,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
4513,CHEMBL4176034,24100.0,CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1
5461,CHEMBL4780172,24120.0,CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
416,CHEMBL147517,24200.0,C#CC(C)(C)OC[n+]1ccn(C)c1/C=N/O.[Cl-]
1326,CHEMBL496488,24200.0,C[C@@H]([C@H]1CC=C2[C@@H]3CCC4=C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C
2217,CHEMBL1766148,24200.0,O=S1(=O)CCN(c2nccc(NCc3ccccc3)n2)CC1
431,CHEMBL147025,24200.0,C#CC1(OC[n+]2ccn(C)c2/C=N/O)CCCC1.[Cl-]
3596,CHEMBL3623564,24200.0,CCCC(C)n1cc(C(=O)CF)cn1
4388,CHEMBL4129147,24260.0,CC(C)=CCC1=C2O[C@H](C(C)(C)O)C[C@@]23C[C@H](CC=C(C)C)[C@@](C)(CCC(=O)C(C)C)[C@@](C(=O)C(C)C)(C1=O)C3=O
4121,CHEMBL4090583,24300.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)O2
1029,CHEMBL19224,24330.0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
4106,CHEMBL4063663,24350.0,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCC1
2467,CHEMBL1940619,24400.0,COC1=CC(=O)C(N2CCC(C3CCN(Cc4ccccc4OC)CC3)CC2)=CC1=O
7113,CHEMBL6147462,24400.0,CC1=CC(=O)[C@](C)(O)C(=O)/C1=C\Nc1ccc(Oc2ccc(C#N)cc2)cc1
692,CHEMBL545104,24500.0,CCNC1CCc2ccc(OC(=O)N(C)C)cc21.Cl
1598,CHEMBL1082427,24500.0,CC(=O)N(C)c1cccc2n1cc(-c1ccc(OC(=O)N(C)C)cc1)[n+]2C.[Cl-]
5465,CHEMBL4799570,24560.0,CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
2694,CHEMBL2332533,24580.0,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2ccccc2F)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1
1145,CHEMBL242906,24600.0,COc1cc2cc(-c3ccc(CN(C)Cc4ccc([N+](=O)[O-])cc4)cc3)c(=O)oc2cc1OC
3215,CHEMBL3339000,24630.0,CCCN(CCC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
2233,CHEMBL1084808,24900.0,CN1CCN(c2nccc(NCc3ccccc3)n2)CC1
2183,CHEMBL601410,25000.0,[Br-].[Br-].c1ccc2c(c1)ccc[n+]2CCCCCC[n+]1cccc2ccccc21
217,CHEMBL94,25000.0,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
2228,CHEMBL1766019,25000.0,CC(C)N1CCN(c2nccc(NCc3ccccc3)n2)CC1
6623,CHEMBL5397966,25000.0,CN(C)CCCN1C(=O)CSC1c1cccc(Cl)c1.Cl
1879,CHEMBL119389,25000.0,CCCCC1=C(C)Cc2c1nc1ccccc1c2N
546,CHEMBL147968,25000.0,CCCCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-]
7243,CHEMBL2332779,25000.0,Cc1cc(O)c(C)c(O)c1
233,CHEMBL340854,25000.0,O=C1CCN(Cc2ccccc2)C/C1=C\c1c[nH]c2ccc(OCc3ccccc3)cc12
4386,CHEMBL4128985,25070.0,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@@H](C(C)(C)O)C1
2440,CHEMBL1098479,25080.0,C[C@H](CC[C@@H](O)C(C)(C)O)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C
5635,CHEMBL4782574,25100.0,COc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)cc1
5579,CHEMBL4796736,25100.0,O=c1c(-c2ccc(OCCCCN3CCN(Cc4ccccc4)CC3)cc2)coc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)cc(O)c12
3859,CHEMBL3819247,25195.0,COc1ccc2c(c1)C(=O)/C(=C/C1CCN(Cc3ccc4c(c3)OCO4)CC1)C2
4305,CHEMBL4080726,25200.0,CCN(CC)c1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F
2420,CHEMBL1912064,25200.0,CC(c1cccc(OCCCNC(=O)CCCCC2CCSS2)c1)N(C)C
6191,CHEMBL5180743,25200.0,CN(CCC1CCCCCC1)Cc1c[nH]c2ccccc12
3454,CHEMBL3581573,25400.0,C=C(C)[C@H]1CC[C@@](C)(O)[C@@H](C2=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C2O)C1
5401,CHEMBL4787418,25400.0,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(Cc2ccccc2)CC1
2222,CHEMBL1766143,25500.0,Brc1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1
761,CHEMBL544165,25500.0,C#CCNC1CCc2c(Cl)cc(OC(=O)N(C)CC)cc21.Cl
2400,CHEMBL411,25550.0,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1
6674,CHEMBL5414196,25600.0,COc1ccc(C[C@H]2c3c(ccc(OC)c3O)CCN2C)cc1
4669,CHEMBL4289104,25720.0,CN(C)CCCOc1cccc(/C=C2\COc3ccccc3C2=O)c1
2351,CHEMBL1766151,25800.0,CC1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
2205,CHEMBL1766151,25800.0,CC1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1
2145,CHEMBL1651045,25800.0,C[C@@H]1[C@@H]2CC[C@@H]3C(=CC[C@]4(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]34C)C=C2CC[C@@H]1N(C)C
2443,CHEMBL465487,25910.0,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
501,CHEMBL357843,26000.0,CC(OC[n+]1ccn(C)c1/C=N/O)C1CCCCC1.[Cl-]
3688,CHEMBL592624,26000.0,COC(=O)C1=C(C)OP(=O)(OC)CCC1
4983,CHEMBL4456336,26000.0,O=C(O)CC1(CC(=O)c2cc(O)ccc2O)C=C(CO)CCC1
7242,CHEMBL457583,26000.0,Cc1cc(O)cc(O)c1C(=O)O
6895,CHEMBL779,26100.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
7188,CHEMBL779,26150.0,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
6671,CHEMBL510954,26200.0,COc1ccc2c(c1)C[C@@H]1c3c(cc4c(c3-2)OCO4)CCN1C
4128,CHEMBL4102562,26300.0,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2
2213,CHEMBL1082979,26400.0,c1ccc(CCNc2ccnc(N3CCSCC3)n2)cc1
2225,CHEMBL1766140,26400.0,OCCN1CCN(c2nccc(NCc3ccccc3)n2)CC1
3453,CHEMBL3581576,26400.0,CC(C)=CC[C@]12C[C@@H]3[C@@H]4[C@@H](O)C(C)(C)[C@@H](C(C)C)CC4(C1=O)C(=O)[C@](C(=O)c1ccccc1)(C2=O)C3(C)C
4385,CHEMBL4125708,26430.0,C=C(C)[C@H](O)CC[C@]1(C)[C@@H](CC=C(C)C)C[C@@]2(CC=C(C)C)C(=O)[C@]1(C(=O)C(C)C)C(=O)C1=C2O[C@H](C(C)(C)O)C1
77,CHEMBL27675,26500.0,C[n+]1ccn(COCCS(C)(=O)=O)c1/C=N/O.[Cl-]
2693,CHEMBL2332532,26600.0,O=C(C[C@H]1C[C@H]2CCCN2[C@]12C(=O)Nc1ccccc12)N1C/C(=C\c2cccc([N+](=O)[O-])c2)C(=O)[C@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1
2224,CHEMBL1766141,26700.0,COCCN1CCN(c2nccc(NCc3ccccc3)n2)CC1
2436,CHEMBL240972,26780.0,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)C3=CC[C@]12C)CO
4476,CHEMBL4101303,26950.0,COc1cc2c(cc1OC)C(=O)C(CC1C=CN(Cc3cccc(Cl)c3)C=C1C(N)=O)C2
1614,CHEMBL1084709,27000.0,Cc1cn2cc(C(N)=O)ccc2[n+]1C.[I-]
2002,CHEMBL186400,27000.0,Cc1nc(N)ncc1-c1nnnn1-c1ccc(-c2ccccc2)cc1
1723,CHEMBL419184,27000.0,O=C1c2ccc([N+](=O)[O-])cc2C(=O)N1C1CCN(Cc2ccccc2)CC1
396,CHEMBL147465,27000.0,C#CCCOC[n+]1ccn(C)c1C.[Cl-]
5462,CHEMBL4755928,27100.0,CN1C[C@@H](c2ccccc2Br)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
5282,CHEMBL4776936,27100.0,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCC(Cc3ccccc3)CC2)cc1
1464,CHEMBL576189,27100.0,CC1=CC2Cc3nc4oc(C5CCC5)nc4c(N)c3C(C1)C2
5286,CHEMBL4756054,27200.0,COc1cc(/C=C/C(=O)N2CCCCC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1
1383,CHEMBL491527,27200.0,C#CCN(C)Cc1ccc(C(=O)c2ccc(OC)c(OC)c2)cc1
3234,CHEMBL3335070,27400.0,COc1cccc(CC2CCN(CCCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1
6371,CHEMBL4097388,27400.0,Cc1cc2c(c(C)c1CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)C(C)(C)[C@H]2O
2697,CHEMBL2332543,27450.0,Cc1ccccc1/C=C1\CN(C(=O)C[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2ccccc23)C[C@@]2(C[C@H]3CCCN3[C@@]23C(=O)Nc2ccccc23)C1=O
534,CHEMBL416772,27500.0,CCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-]
3122,CHEMBL3289928,27540.0,CCOC(OCC)c1ccc(/C=C2\CN(Cc3ccccc3)C/C(=C\c3ccc(C(OCC)OCC)cc3)C2=O)cc1
2885,CHEMBL3087679,27800.0,C[C@@H](C(=O)NCCCNCCCNC1=CC(=O)C(NCCCNCCCNC(=O)[C@H](C)c2ccc(-c3ccccc3)c(F)c2)=CC1=O)c1ccc(-c2ccccc2)c(F)c1
4234,CHEMBL4098808,27860.0,CN1CC2C(=O)N(c3ccc(Cl)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O
410,CHEMBL346399,27900.0,C#CCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-]
1124,CHEMBL376327,27900.0,C[C@H]1C=C2N3CC[C@@H](O)C24[C@H](CC(=O)[C@H]4C[C@H](O)C3)C1
2003,CHEMBL328085,28000.0,O=C(OC1Cc2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1
2816,CHEMBL2441695,28000.0,COc1c(F)c[n+](CCC[n+]2cc(F)c(OC)c(F)c2)cc1F.O=S(=O)([O-])C(F)(F)F.O=S(=O)([O-])C(F)(F)F
7186,CHEMBL389328,28000.0,COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC
6027,CHEMBL5185843,28000.0,COc1ccc(C(=O)Cc2ncc(C(=O)NC3CCN(Cc4ccccc4)CC3)cn2)cc1
2474,CHEMBL1952063,28000.0,Cl.O/N=C/C1=NCCCN1Cc1ccccc1
1308,CHEMBL481657,28000.0,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1O
2385,CHEMBL31184,28000.0,c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34
7241,CHEMBL4076614,28000.0,OCc1cc(O)cc(O)c1
1325,CHEMBL498645,28000.0,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C
7245,CHEMBL367881,28000.0,CC(=O)C1=C(O)C=C2Oc3c(C(C)=O)c(O)c(C)c(O)c3[C@@]2(C)C1=O
5284,CHEMBL4762548,28100.0,CCN(Cc1ccccc1)C(=O)/C=C/c1ccc(OC(=O)N(c2ccccc2)c2ccccc2)c(OC)c1
7185,CHEMBL7976,28200.0,O=C(/C=C/c1ccccc1)c1ccccc1
6793,CHEMBL5573638,28220.0,Cc1ccccc1Oc1ccc2nc3c(c(N)c2c1)CCC3.Cl
5763,CHEMBL4868687,28300.0,COC(=O)/C(=N\Nc1ccc(C)cc1)C(=O)C(F)(F)F
1267,CHEMBL231160,28300.0,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC
2026,CHEMBL231160,28300.0,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC
4438,CHEMBL4168299,28300.0,CO[C@H]1O[C@@](C)(c2nccc3cc4c(cc23)OCO4)c2ccc3c(c21)OCO3
1448,CHEMBL231160,28300.0,CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC
5453,CHEMBL4756742,28340.0,CC(C)c1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1
5470,CHEMBL4740786,28340.0,CN1C[C@@H](c2ccc(Br)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O
3612,CHEMBL3628054,28600.0,O=C(NCCc1c[nH]c2ccccc12)c1ccc[n+](Cc2ccccc2F)c1.[Br-]
4985,CHEMBL4560804,28600.0,C/C(=C/CC[C@H](CO)c1cc2cc(O)c(O)cc2o1)CO
7005,CHEMBL6169135,28680.0,Cc1cc(=O)oc2cc(OCc3nnc(-c4cc(O)c(O)c(O)c4)o3)ccc12
5289,CHEMBL4762653,28700.0,COc1cc(/C=C/C(=O)N2CCN(Cc3ccccc3)CC2)ccc1OC(=O)N(c1ccccc1)c1ccccc1
1547,CHEMBL610219,28700.0,COc1ccc2c(c1)C/C(=C\c1ccc(CN(C)Cc3ccccc3)cc1)C2=O
2220,CHEMBL1766145,28800.0,FC(F)(F)c1ccc(CN2CCN(c3nccc(NCc4ccccc4)n3)CC2)cc1
5704,CHEMBL3085398,28980.0,C=CC(C)(C)c1cc([C@@H]2CC(=O)c3c(O)cc(O)c(CC=C(C)C)c3O2)c(O)cc1O
2367,CHEMBL1834075,29000.0,CC(=O)N1CCN(c2nccc(NC(c3ccccc3)c3ccccc3)n2)CC1
3246,CHEMBL3335059,29300.0,COc1cccc(CC2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1
5612,CHEMBL4786736,29340.0,COc1cc(/C=C/C(=O)N2CCN(c3ccccc3)CC2)ccc1O
5637,CHEMBL4782256,29400.0,Cc1ccc(C(=O)N2CCN(CC(=O)N3CCN(CCCc4c[nH]c5ccccc45)CC3)CC2)cc1
3217,CHEMBL3339002,29480.0,CCCN(CCC)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1
2741,CHEMBL2380672,29510.0,O=C1/C(=C/c2ccccc2F)CN(C(=O)[C@H]2C[C@H]3CCCN3[C@]23C(=O)Nc2cc(Cl)ccc23)C/C1=C\c1ccccc1F
7006,CHEMBL6103332,29560.0,Cc1cc(=O)oc2cc(OCc3nnc(-c4ccc(O)c(O)c4)o3)ccc12
4817,CHEMBL362378,29560.0,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)cc3)c2O)O1
5403,CHEMBL4745688,29700.0,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(CC2CCN(C)CC2)CC1
4002,CHEMBL3934564,29800.0,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc4cccc(O)c4n3)CC1)C2
4517,CHEMBL4164310,29800.0,Nc1c2c(nc3c1C(c1cccc([N+](=O)[O-])c1)NC(=S)N3)CCCC2
6017,CHEMBL5171192,29800.0,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(C(F)(F)F)cc3)cn2)cc1
2146,CHEMBL1651046,29800.0,C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C)N(C)C
6015,CHEMBL5193255,29800.0,COc1ccc(C(=O)Cc2ncc(C(=O)N(C)CCCOc3ccc(OC)c(OC)c3)cn2)cc1
6122,CHEMBL521589,30000.0,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
4175,CHEMBL521589,30000.0,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
241,CHEMBL340929,30000.0,CC(C)(C)OC(=O)n1cc(/C=C2\CN(Cc3ccccc3)CCC2=O)c2ccccc21
256,CHEMBL130738,30000.0,Cc1[nH]c(C)c(/C=C2\CN(Cc3ccccc3)CCC2=O)c1C=O
3694,CHEMBL592433,30000.0,CO[P@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1
910,CHEMBL187591,30000.0,COc1cc2c(cc1OC)SC(CC1CC[N+](C)(Cc3ccccc3)CC1)C2
251,CHEMBL335329,30000.0,O=C1CCN(Cc2ccccc2)C/C1=C\c1ccn(C(=O)c2ccccc2)c1
3010,CHEMBL3220802,30000.0,C[C@@]12CC[C@@H]3[C@@](CC[C@H]4[C@@]3(C)CCC[C@@]4(C)C(=O)OCC[N+](C)(C)Cc3ccccc3)(CC1=O)C2.[Br-]
4239,CHEMBL521589,30000.0,CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1
1518,CHEMBL592433,30000.0,CO[P@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1
4215,CHEMBL592433,30000.0,CO[P@]1(=O)CC[C@H]2COC(=O)C2=C(C)O1
229,CHEMBL128894,30000.0,O=C1CCN(Cc2ccccc2)C/C1=C\c1cccn1C(=O)c1ccccc1
594,CHEMBL71994,30000.0,CCN(CC)CCS/C(=N\O)c1nc(Cc2ccccc2)no1
6128,CHEMBL5183866,30000.0,OCCCCCCCCc1ccc(CN2CCCCC2)c(O)c1
6046,CHEMBL5206663,30020.0,Cc1cccc2sc(NC(=O)CCN3CCN(c4ncccn4)CC3)nc12
